recipe_urls,recipe_name,subheading,serves,cooking_time,difficulty,ingredients,diet,tags,description,image_url
https://www.jamieoliver.com/recipes/chicken-recipes/jools-simple-chicken-and-veg-stew/,Jools’ simple chicken & veg stew,"Root veg, bacon & fresh thyme",6                                                                                                            ,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['2 medium leeks', '2 carrots', '2 sticks of celery', '2 cloves of garlic', '3 sprigs of fresh thyme', '3 rashers of higher-welfare smoked streaky bacon', 'olive oil', '200 g celeriac', '2 parsnips', '6 new potatoes', '8 free-range chicken thighs , skin off, bone out', '1 heaped teaspoon Marmite', '600 ml organic vegetable stock']","['Dairy-freedf', 'Dairy-freedf']","['Chicken', 'Sunday lunch', 'British', 'Stew', 'Chicken thighs', 'Beef']","
                                            “I don’t really like onions in my cooking, so I always leave them out of my stews – I prefer to use leeks instead. My kids also like sweetcorn in there, which I stir in from frozen just after the casserole has come out of the oven. Daisy loves this with mint sauce on the top, too. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1485_2_1430147494.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pork-recipes/jools-sausage-smoky-bean-casserole/,Jools’ sausage & smoky bean casserole,,6                                                                                                            ,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['12 higher-welfare pork chipolatas', '2 medium leeks', '2 sticks of celery', '2 cloves of garlic', '2 red peppers', 'olive oil', '2 teaspoons sweet smoked paprika', '1 teaspoon ground cumin', '12 ripe cherry tomatoes', '1 tablespoon red wine vinegar', '500 ml passata', '1 teaspoon demerara sugar , optional', '1 teaspoon Dijon mustard', '2 x 400 g tins of mixed beans', 'a few sprigs of fresh flat-leaf parsley , optional']","['Dairy-freedf', 'Dairy-freedf']","['Pork', 'Sausage', 'Tomato', 'Leek', 'Stew', 'Mains']","
                                            “We like to grill our sausages first, then drain them on kitchen paper while we are get on with our veg. This way, you get rid of any excess fat, but if you prefer, you can just brown them in the casserole pan before you cook your veg. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1484_2_1430146026.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/fish-recipes/jools-fish-pie/,Jools' fish pie,A fuss-free fish pie the whole family can enjoy,8                                                                                                            ,1 hour 30 minutes                                                    ,"Super easy                                                    
","['1.5 kg floury potatoes', '4 large free-range eggs , optional', '50 g unsalted butter', '50 g plain flour', '2 fresh bay leaves', '350 ml quality fish stock', '350 ml semi-skimmed milk , plus an extra splash', '50 g Cheddar cheese', '½ a lemon', '1 heaped teaspoon English mustard', 'a few sprigs of fresh flat-leaf parsley , optional', '300 g skinless, boneless white fish , such as coley, whiting, haddock, cod, from sustainable sources', '200 g skinless boneless salmon , from sustainable sources', '200 g skinless, boneless undyed smoked haddock , from sustainable sources', '200 g baby spinach', 'extra virgin olive oil', '1 whole nutmeg , for grating']",[],"['Sunday lunch', 'Salmon', 'Potato', 'Eggs', 'Freezer-friendly recipes', 'Healthy meals']","
                                            “This healthy fish pie is a firm favourite in the Oliver household – the kids always ask for it. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1482_2_1430137066.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/fish-recipes/jools-asian-style-salmon/,Jools’ Asian-style salmon,"With sticky soy, ginger & lime marinade",2                                                                                                            ,25 minutes plus 10 minutes marinating                                                    ,"Not too tricky                                                    
","['1 clove of garlic', '1 x 3 cm piece of ginger', '1 lime', '3 tablespoons low-salt soy sauce', '1 tablepsoon runny honey', '1 teaspoon groundnut oil', '2 x 120 g salmon fillets , scaled, pin-boned, from sustainable sources', '1 tablespoon sesame seeds , optional']",[],"['Dinner for two', 'Asian', 'Salmon', 'Fruit', 'Mains', 'Healthy fish recipes']","
                                            “This is a lovely gentle introduction to bolder flavours – my kids absolutely love it. And if you’re just making it for grown-ups, feel free to use mirin or sweet sherry instead of the lime juice.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1478_2_1430133232.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/beef-recipes/jools-simple-beef-stew/,Jools’ simple beef stew,"Hearty, warming & simple to put together",6                                                                                                            ,2 hours 30 minutes                                                    ,"Super easy                                                    
","['4 sprigs of fresh thyme', '2 sprigs of fresh rosemary', '2 medium leeks', '1 stick of celery', '2 carrots', '1 tablespoon olive oil', '500 g quality diced stewing beef', '1 heaped tablespoon plain flour', '2 tablespoons tomato purée', '2 tablespoons grated horseradish , or a good grating of fresh horseradish', '1 litre organic beef or vegetable stock', '1 fresh bay leaf', '75 g red lentils']","['Dairy-freedf', 'Dairy-freedf']","['Beef', 'Sunday lunch', 'British', 'Lentil', 'Mains', 'One-pan recipes']","
                                            “A super nutritious, warming recipe perfect for all the family. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1477_2_1430131134.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/fish-recipes/jools-crunchy-fish/,Jools’ crunchy fish,A great way to get kids to eat more fish,2                                                                                                            ,20 minutes                                                    ,"Super easy                                                    
","['1 thick slice of wholemeal bread , (roughly 50g)', 'olive oil', '1 lemon', '3 sprigs of fresh thyme', '2 x 120 g firm white fish or salmon fillets , scaled and pin-boned, from sustainable sources']",[],"['Salmon', 'Fruit', 'Family one-pan recipes', 'Lunch & dinner recipes', 'Mains', 'One-pan recipes']","
                                            “This recipe is incredibly versatile – use whichever fish you like (as long as it's sustainable) and add any herbs to the crumb. A fine grating of Parmesan makes a nice addition, too. It doesn’t matter if your bread is a bit stale, it’ll still work fine. And if you haven’t got any bread you can use four smashed-up cream crackers instead. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1476_2_1430130442.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pasta-recipes/jamie-s-classic-family-lasagne/,Jamie’s classic family lasagne,Perfect for batch cooking & freezing,12 plus lots of leftover ragù                                                                                                            ,4 hours                                                    ,"Not too tricky                                                    
","['2 sprigs of fresh rosemary', '100 g higher-welfare smoked streaky bacon', 'olive oil', '1 kg quality minced beef', '1 kg higher-welfare minced pork', '4 carrots', '2 onions', '4 sticks of celery', '2 heaped tablespoons tomato purée', '4 x 400 g tins of plum tomatoes', '350 g dried lasagne sheets', 'WHITE SAUCE', '150 g mature Cheddar cheese', '2 medium leeks', '2 fresh bay leaves', '4 tablespoons plain flour', '1 litre semi-skimmed milk', '1 whole nutmeg , for grating']",[],"['Sunday lunch', 'Italian', 'Beef', 'Pork', 'Lasagne', 'Mince']","
                                            “Invest time in the ragù for this lovely lasagne and freeze the extra portions for a rainy day.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1475_6_1432138866.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/gennaro-s-mini-pizzas-with-hidden-veg-sauce/,Gennaro’s mini pizzas with hidden veg sauce,Making pizza from scratch is easy & great fun – get the whole family involved,6 pizzas (2 large and 4 mini)                                                    ,2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['PIZZA DOUGH', '250 g strong white bread flour , or tipo 00, plus extra for dusting', '250 g wholemeal flour', '1 x 7 g sachet dried yeast', 'fine semolina , for dusting', 'HIDDEN VEG SAUCE', '1 onion', '100 g mushrooms', '1 stick of celery', '1 carrot', '1 clove of garlic', '3 sprigs of fresh oregano', 'olive oil', '2 handfuls of baby spinach', '1 x 400 g tin of chopped tomatoes', 'BASIC TOPPING', '2 x 125 g balls of mozzarella', 'fresh oregano', 'Parmesan cheese']","['Vegetarianv', 'Vegetarianv']","['Vegetables', 'Italian', 'Tomato', 'Freezer-friendly recipes', 'Lunch & dinner recipes', 'Mains']","
                                            “My mini pizzas are fantastic for those who struggle to get their kids to eat their veggies – the sauce is just brilliant because it’s jam-packed full of good stuff and the kids will never know! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1474_2_1430128688.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/baked-veggie-balls/,Baked veggie balls,in sweet tomato sauce,6                                                                                                            ,2 hours plus resting                                                    ,"Not too tricky                                                    
","['100 g bulgur wheat', '1 small onion', '3 cloves of garlic', '1 stick of celery', '1 carrot', 'olive oil', '½ a bunch of fresh flat-leaf parsley', '1 x 400 g tin of chickpeas', '1 large free-range egg', '50 g wholemeal breadcrumbs', '1 lemon', '30 g Parmesan cheese', '2 x 400 g tins of plum tomatoes', '2 large jarred red peppers', '60 g ricotta cheese']","['Vegetarianv', 'Vegetarianv']","['Vegetables', 'Tomato', 'Mains']","
                                            “With a rich tomato sauce and little bombs of ricotta, these delicious veggie balls are best served with couscous, rice or stuffed into pitta breads with salad. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1471_1_1430126146.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/rice-recipes/baked-rice-with-chicken-chorizo/,Baked rice with chicken & chorizo,With a smoky tomato base & fresh parsley,4                                                                                                            ,2 hours                                                    ,"Not too tricky                                                    
","['1 onion', '2 cloves of garlic', '1 red or yellow pepper', '3 sprigs of fresh flat-leaf parsley', '50 g quality chorizo', 'olive oil', '1 tablespoon sweet smoked paprika', '250 g wholemeal basmati rice', '8 free-range chicken thighs , skin off, bone out', '500 ml passata', '300 ml organic chicken stock', '2 lemons']","['Dairy-freedf', 'Gluten-freegf', 'Dairy-freedf', 'Gluten-freegf']","['Chicken', 'Pork', 'Chorizo', 'Chicken thighs', 'Mains', 'One-pan recipes']","
                                            “Quick to prepare, this is a brilliant recipe to whack in the oven while you get on with other things. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1470_2_1438959377.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/cracking-cobb-salad/,Cracking Cobb salad,Shredded chicken & rich blue cheese dressing,4                                                                                                            ,1 hour                                                    ,"Not too tricky                                                    
","['2 free-range chicken thighs , skin on, bone in', '1 large pinch of sweet smoked paprika', 'olive oil', '4 slices of higher-welfare pancetta', '2 large free-range eggs', '1 Romaine, cos or soft round lettuce , (or a mixture)', '1 ripe avocado', '2 ripe tomatoes , or 125g ripe cherry tomatoes', '1 punnet of salad cress', 'DRESSING:', '50 g Stilton', '½ a bunch of fresh chives , (15g)', 'extra virgin olive oil', '1 lemon', '50 ml buttermilk', '2 tablespoons Greek yoghurt', '½ teaspoon Worcestershire sauce']",[],"['Chicken', 'American', 'Pork', 'Chicken thighs', 'Eggs', 'Mains']","
                                            “Cobb salad is a classic American staple. It has amazing texture and flavour – crunchy Romaine lettuce, silky-smooth avo, tangy blue cheese dressing, juicy roast chicken, and even a crumbling of crispy bacon! This is a great dish to make for a crowd – you can chop it up and serve it ready to go, as I have done here, or you could let people mix, chop and dress their own plates – a bit of kitchen table DIY always goes down well.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1468_2_1435330554.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/tasty-tabbouleh-salad/,Tasty tabbouleh salad,With pistachios & sumac,4                                                                                                            ,30 minutes plus cooling                                                    ,"Super easy                                                    
","['200 g bulgur wheat', 'sea salt', 'freshly ground black pepper', '50 g pistachios', '1 bunch of fresh mint', '2 bunches of fresh flat-leaf parsley', '6 radishes', '4 spring onions', '4 ripe tomatoes', '2 lemons , juice of', 'extra virgin olive oil', '1 pomegranate', '½ teaspoon sumac']","['Dairy-freedf', 'Veganvg', 'Vegetarianv', 'Dairy-freedf', 'Veganvg', 'Vegetarianv']","['Vegetables', 'Australia day', 'Healthy meals', 'Light meals', 'Mains', 'Quick fixes']","
                                            “This Middle Eastern-inspired salad is vibrant, fresh and the perfect accompaniment to grilled fish and meat, or as part of a lovely big spread ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1466_1_1436953649.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/seafood-recipes/prawn-papaya-salad/,Prawn & papaya salad,Light & zingy,6                                                                                                            ,30 minutes plus cooling                                                    ,"Super easy                                                    
","['50 g unsalted peanuts', '3 cloves of garlic', '400 g peeled king prawns , deveined', '4 ripe tomatoes', 'groundnut oil', '1-2 fresh red Thai chillies', '3 limes', '3 tablespoons fish sauce', 'runny honey', '1 cucumber', '650 g green papaya , (or ½ large white cabbage)', '4 spring onions', '½ a bunch of fresh Thai basil', '½ a bunch of fresh coriander']","['Dairy-freedf', 'Gluten-freegf', 'Dairy-freedf', 'Gluten-freegf']","['Seafood', 'Alfresco', 'Australia day', 'Asian', 'Prawns', 'Healthy meals']","
                                            “Jam-packed with delicious Thai-style flavours, this salad recipe is super-fresh with a good chilli kick. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1463_2_1436874785.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/eggs-recipes/baked-eggs-lots-of-ways/,Baked eggs – lots of ways,Tasty & versatile,2                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['vegetable oil', '4 large free-range eggs', 'SPINACH & HAM', '20 g baby spinach', '75 g quality cooked ham', 'TOMATO & BASIL', '70 g ripe cherry tomatoes', '1 sprig of fresh basil', 'SMOKED SALMON & CHIVES', '50 g smoked salmon', 'a few fresh chives', 'TRUFFLE MUSHROOMS', '50 g chestnut mushrooms', 'a few drops of truffle oil']","['Gluten-freegf', 'Gluten-freegf']","['Eggs', 'Easter treats', ""Father's day"", ""Mother's day"", 'Christmas', 'Breakfast']","
                                            “Get creative with these brilliant baked eggs – so versatile, easy and quick!  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1462_2_1442315133.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/superfood-salad/,Superfood salad,With quinoa & roasted sweet potato,6                                                                                                            ,40 minutes plus cooling                                                    ,"Not too tricky                                                    
","['2 sweet potatoes , (350g each)', '1 pinch of dried chilli flakes', '1 pinch of ground coriander', '1 small pinch of ground cinnamon', 'olive oil', '200 g quinoa', '320 g broccoli', '35 g mixed nuts , such as walnuts, almonds, Brazils', '1 pomegranate', 'extra virgin olive oil', '1 splash of balsamic vinegar', '2 limes', '40 g mixed sprouts', '1 punnet of salad cress , (use a mixture of varieties, if possible)', '1 bunch of fresh coriander , (30g)', '1 fresh red chilli', '1 ripe avocado', '20 g feta cheese']","['Gluten-freegf', 'Vegetarianv', 'Gluten-freegf', 'Vegetarianv']","['Vegetables', 'Sweet potato', 'Feta', 'Potato', 'Healthy meals', 'Mains']","
                                            “Full of great veggies and high-fibre quinoa, this easy-to-make salad is nutritious, delicious and super-satisfying. Top with juicy pomegranate seeds for a great burst of flavour. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1460_1_1436891540.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-ultimate-spring-quiche/,The ultimate spring quiche,Seasonal and tasty,10                                                                                                            ,1 hour 45 minutes plus resting                                                    ,"Not too tricky                                                    
","['sea salt', 'freshly ground black pepper', '150 g asparagus', '100 g fresh peas and broad beans , podded', '75 g baby spinach', '2 spring onions', '4 rashers higher-welfare smoked streaky bacon , optional', '4 large free-range eggs', '150 ml double cream', '150 ml semi-skimmed milk', '½ a bunch of fresh chives', ""75 g goat's cheese"", 'For the pastry:', '300 g plain flour , plus extra for dusting', '150 g unsalted butter , at room temperature, cubed']",[],"['Vegetables', 'Easter treats', 'British', 'Pork', 'Mains', 'Starters']","
                                            “This is a delicious expression of all that lovely, fresh spring produce out there – with bombs of goat’s cheese and crispy bacon, it’s incredible! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1458_1_1436957412.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-fennel-pine-nut-polpette/,Roasted fennel & pine nut polpette,Lovely delicate balls of pine nuts & herbs,4                                                                                                            ,1 hour 35 minutes                                                    ,"Super easy                                                    
","['1 large fennel bulb , or 2 small (400g)', 'extra virgin olive oil', '20 g pine nuts', '20 g pumpkin seeds', '3 cloves of garlic', '½ a fresh red chilli', '50 g Parmesan cheese', '100 g breadcrumbs', '1 large egg yolk', '½ a bunch of fresh parsley , (15g)', '1 x 400g tin of quality plum tomatoes', 'balsamic vinegar']","['Vegetarianv', 'Vegetarianv']","['Jamie Magazine', 'Vegetables', 'Dinner Party', 'Italian', 'Mains', 'Starters']","
                                            “These are great with spaghetti, or simply tossed through this rich tomato sauce.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1452_38_1428417275.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-arrabbiata/,Chicken arrabbiata,Vibrant & fresh with a chilli kick,4                                                                                                            ,1 hour                                                    ,"Super easy                                                    
","['olive oil', '5 fresh red chillies', '6 cloves of garlic', '4 free-range skinless chicken breasts', '1 bunch of fresh basil (30g)', '3 x 400 g tins of quality plum tomatoes , (stone in)', '10 black olives', '600 g ripe mixed-colour tomatoes', '2 tablespoons baby capers', '½ a lemon', 'Parmesan cheese', '2 handfuls of rocket']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Chicken', 'Dinner Party', 'Italian', 'Chicken breast', 'Tomato']","
                                            “This Italian classic is a firecracker of a dish. Try to use a mixture of tomatoes – sweet cherry and juicy beef varieties, and whatever else you can find will create beautiful flavour and texture.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1451_1_1437988391.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-mejadra-onions/,Roast mejadra onions,"A delicious, vegan-friendly roast inspired by mejadra",4                                                                                                            ,2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['6 large white onions , peeled', '5 tablespoons extra-virgin olive oil', '1 teaspoon cumin seeds , lightly crushed', '1 tablespoon coriander seeds , lightly crushed', '100 g white basmati rice', '100 g brown lentils', '1/2 teaspoon ground tumeric', '1 teaspoon ground allspice', '1 teaspoon cinnamon', '400 ml vegetable stock', '50 g flaked almonds , lightly toasted, plus extra to garnish', '1 large handful of flat-leaf parsley , chopped', '2 tablespoons red wine vinegar', '1 pinch of caster sugar', 'rocket salad , to serve (optional)']","['Dairy-freedf', 'Veganvg', 'Vegetarianv', 'Dairy-freedf', 'Veganvg', 'Vegetarianv']","['Jamie Magazine', 'Vegetables', 'Easter treats', 'Sunday lunch', 'Lentil', 'Mains']","
                                            “Here onions are stuffed with gently spiced lentils and rice and a tangle of additional caramelised onions, then roasted until soft and sweet ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1448_1_1436882146.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/perfect-chicken-balti/,Perfect chicken balti,Made with chicken thighs,4                                                                                                            ,1 hour                                                    ,"Super easy                                                    
","['2 cloves of garlic', '1-2 fresh red chillies', '5 cm ginger', '2 onions', 'groundnut oil , or vegetable oil', '1 cinnamon stick', '2 fresh bay leaves', '12 green cardamom pods', '6 skinless higher-welfare chicken thighs , (500g)', '1 teaspoon garam masala', '1 pinch of ground cloves', '1 heaped teaspoon ground cumin', '1 heaped teaspoon ground coriander', '4 ripe tomatoes', '100 g low-fat natural yoghurt , plus extra to serve', '½ a bunch of fresh coriander']","['Gluten-freegf', 'Gluten-freegf']","['Chicken', 'Indian', 'Curry', 'Mains']","
                                            “Fragrant and full of flavour, this easy, warming chicken balti is healthy, too. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1444_1_1436872025.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/tandoori-chicken/,Tandoori chicken,With roasted broccoli,6                                                                                                            ,1 hour 45 minutes plus marinating                                                    ,"Super easy                                                    
","['4 cloves of garlic', '1-2 fresh red chillies', '7 cm piece of ginger', '½ a lemon', '200 g low-fat natural yoghurt', '1 teaspoon ground cinnamon', '1 heaped teaspoon ground cumin', '1 teaspoon ground coriander', '1 heaped teaspoon paprika', '12 higher-welfare chicken thighs and drumsticks , (1.5kg)', 'groundnut oil', '900 g broccoli', '1 tablespoon garam masala', '½ a bunch of fresh coriander']","['Gluten-freegf', 'Gluten-freegf']","['Chicken', 'Dinner Party', 'Indian', 'Mains']","
                                            “Marinated overnight, this gnarly, tender tandoori chicken has incredible depth of flavour. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1442_1_1436892273.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/seafood-recipes/pan-cooked-giant-prawns/,Pan-cooked giant prawns,With snow peas & butter beans,4                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['olive oil', '12 large Australian Green banana prawns , responsibly sourced', '1-2 fresh chillies', '1 bunch of spring onions', '4 large handfuls of snow peas', '500 g ripe tomatoes', '2 large handfuls of frozen peas', '2 x 410 g tins of butter beans , or cannellini beans', 'sea salt', 'freshly ground black pepper', '½ bunch of fresh flat-leaf parsley', '1-2 lemons', '4 slices of quality bread , such as sourdough or ciabatta']","['Dairy-freedf', 'Dairy-freedf']","[""Jamie's Dinners"", 'Seafood', 'Aussie Christmas', 'Dinner Party', 'Australia day', 'Bread']","
                                            “This delicious seafood dish looks – and tastes – so impressive, but is super-speedy and simple to make ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1439_1_1426869419.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pasta-recipes/pasta-pesto/,Pasta pesto,With garlic & rosemary chicken,4                                                                                                            ,15 minutes                                                    ,"Not too tricky                                                    
","['CHICKEN', '2 x 200 g skinless free-range chicken breasts', '1 teaspoon fennel seeds', '2 sprigs of fresh rosemary', '2 tablespoons rapeseed oil', '4-5 cloves of garlic', '1-2 fresh red chillies', '8 ripe cherry tomatoes', 'PASTA & PESTO', '250 g green beans', '1 big bunch of fresh basil', '50 g blanched almonds', '50 g Parmesan cheese , plus extra to serve', '2 tablespoons extra virgin olive oil', '1 lemon', '1 clove of garlic', '300 g fresh lasagne sheets', '200 g baby spinach']",[],"[""Jamie's 15-Minute Meals"", 'Italian', 'Chicken', 'Chicken breast', 'Lasagne', 'Spinach']","
                                            “Everybody loves super-quick pasta pesto – adding chicken and green beans makes it a great weeknight supper. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1435_1_1436870697.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/blackened-chicken/,Blackened chicken,With San Fran quinoa salad,4                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['QUINOA SALAD', '300 g quinoa', '1 fresh red chilli or yellow chilli', '100 g baby spinach', '4 spring onions', '1 bunch of fresh coriander', '1 bunch of fresh mint', '1 large ripe mango', '2 limes', '2 tablespoons extra virgin olive oil', '1 ripe avocado', '50 g feta cheese', '1 punnet cress', 'CHICKEN', '2 x 200 g skinless free-range chicken breasts', '1 heaped teaspoon ground allspice', '1 heaped teaspoon smoked paprika', 'olive oil', '2 mixed-colour peppers', 'TO SERVE', '4 tablespoons fat-free yoghurt']",[],"[""Jamie's 15-Minute Meals"", 'Chicken', 'Alfresco', 'Dinner Party', 'American', 'Chicken breast']","
                                            “Colourful, exciting and full of flavour, this is an epic San Fran-inspired salad and super-quick to throw together. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1434_1_1436884385.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/hot-sour-soup/,Hot & sour soup,A Chinese-inspired favourite,6                                                                                                            ,45 minutes                                                    ,"Not too tricky                                                    
","['2 cloves of garlic', '1-2 fresh red chillies', 'sea salt', 'freshly ground white pepper', '1 thumb-sized piece of ginger', '250 g shiitake mushrooms , cleaned', '225 g bamboo shoots , drained', 'groundnut oil , or vegetable oil', 'low-salt soy sauce', 'rice wine vinegar', '1 teaspoon runny honey', '1.5 litres hot organic vegetable stock', '150 g firm tofu', '2 spring onions', '½ bunch of chives', '1 large free-range egg']","['Vegetarianv', 'Vegetarianv']","['Vegetables', 'Dinner Party', 'Chinese', 'Tofu', 'Mains', 'Starters']","
                                            “With egg ribbons, tofu and shitake mushrooms, this is a deliciously warming veggie soup ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1430_30_1436801649.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/kung-pao-chicken/,Kung Pao chicken,"With a fresh, ribbon salad",2                                                                                                            ,45 minutes                                                    ,"Super easy                                                    
","['1 tablespoon Szechuan peppercorns', '2½ tablespoons cornflour', '4 skinless higher-welfare chicken thighs , (350g)', 'groundnut oil , or vegetable oil', '4 cloves of garlic', '5 cm piece of ginger', '2 spring onions', '6 dried red chillies', '2 tablespoons low-salt soy sauce', '½ tablespoon rice wine vinegar', '1 heaped tablespoon runny honey', '50 g unsalted peanuts', '1 punnet of salad cress', 'RIBBON SALAD', '½ a cucumber', '1 large carrot', '½ a bunch of fresh coriander', '1 tablespoon low-salt soy sauce', '1 tablespoon rice wine vinegar']","['Dairy-freedf', 'Dairy-freedf']","['Chicken', 'Dinner for two', 'Chinese', 'Chicken thighs', 'Mains']","
                                            “This Szechuan-inspired chicken dish is spicy, slightly sweet and incredibly delicious. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1429_1_1436804875.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/seafood-recipes/prawn-crab-wontons/,Prawn & crab wontons,Tasty light bites,30                                                    ,50 minutes                                                    ,"Not too tricky                                                    
","['30 wonton wrappers , (roughly 10cm)', 'cornflour , for dusting', 'groundnut oil , or vegetable oil', 'sweet chilli sauce , to serve', 'For the filling:', '1 thumb-sized piece of ginger', '1 clove of garlic', '1 fresh red chilli', '½ bunch of chives', '200 g peeled raw tiger prawns', '200 g white crabmeat', '2 tablespoons oyster sauce', '½ tablespoon sesame oil']","['Dairy-freedf', 'Gluten-freegf', 'Dairy-freedf', 'Gluten-freegf']","['Seafood', 'Dinner Party', 'Chinese', 'Prawns', 'Light meals', 'Mains']","
                                            “These simple and delicious steamed wontons are the perfect nibbles for feeding a crowd ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1428_2_1434098316.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/seafood-recipes/szechuan-sweet-sour-prawns/,Szechuan sweet & sour prawns,My take on Chinese take-away,4                                                                                                            ,45 minutes                                                    ,"Super easy                                                    
","['300 g pineapple', '1 red pepper', '1 yellow pepper', '2 cloves of garlic', '1-2 fresh red chillies', 'sea salt', '1 thumb-sized piece of ginger', '24 peeled raw king prawns', 'groudnut oil , or vegetable oil', '150 ml unsweetened pineapple juice', '3 tablespoons rice or white wine vinegar', '1 tablespoon low-salt soy sauce', '½ tablespoon cornflour', '½ bunch of fresh coriander']","['Dairy-freedf', 'Dairy-freedf']","['Seafood', 'Dinner Party', 'Chinese', 'Prawns', 'Healthy meals', 'Mains']","
                                            “With sticky, spicy prawns and caramelised pineapple, this is better than a take-away any day! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1427_1_1436891918.jpg?tr=w-800,h-1066"
